trans_date_trans_time,category,amt,gender,city_pop,dob,is_fraud,trans_year,age,age_group,Region,is_weekend,day_period,trans_month,job_sector
2019-08-22 20:06:12,12,6.77,0,1523,1984,0,0,35,1,4,0,1,1,1
2019-01-29 20:06:34,1,4.49,0,2408,1997,0,0,22,1,4,0,1,4,4
2020-01-05 04:15:46,9,211.8,0,1925,1966,0,1,54,2,4,1,3,4,4
2019-03-25 15:27:21,0,8.96,0,1493,1985,0,0,34,1,4,0,0,7,8
2019-12-23 14:16:36,1,54.62,0,5621,1973,0,0,46,2,4,0,0,2,8
2020-05-09 20:49:28,10,31.11,0,579,1945,0,1,75,3,4,0,1,8,8
2019-10-28 06:37:54,2,74.61,0,1443,1962,0,0,57,2,1,0,2,10,1
2020-06-10 14:36:53,11,1.91,0,213,1972,0,1,48,2,2,0,0,6,1
2020-05-04 12:45:07,8,161.42,1,3202,1998,0,1,22,1,4,0,2,8,8
2019-05-26 15:18:30,0,5.08,1,519,1966,0,0,53,2,1,1,0,8,6
2020-01-13 15:08:48,8,109.45,1,267,2005,0,1,15,0,1,0,0,4,7
2019-08-11 11:17:49,3,50.39,1,123,1973,0,0,46,2,0,1,2,1,1
2019-05-16 13:22:18,1,35.66,0,973849,1997,0,0,22,1,0,0,0,8,1
2020-03-05 13:14:37,5,194.7,0,67082,1970,0,1,50,2,4,0,0,7,8
2020-05-20 16:50:02,10,18.85,0,2401,1972,0,1,48,2,1,0,1,8,8
2019-06-18 21:58:17,6,119.67,0,391389,1994,0,0,25,1,4,0,3,6,8
2020-04-22 22:21:46,13,1418.85,0,247,1961,0,1,59,2,3,0,3,0,8
2019-08-18 15:34:15,12,4.56,0,520,1991,0,0,28,1,2,1,0,1,3
2019-07-29 20:58:06,10,19.18,0,34496,1970,0,0,49,2,2,0,1,5,8
2019-06-24 20:49:02,7,72.79,1,5196,1978,0,0,41,2,1,0,1,6,3
2020-04-13 12:15:57,7,40.39,0,53,1972,0,1,48,2,1,0,2,0,4
2019-07-12 05:48:10,4,59.51,1,35439,1985,0,0,34,1,1,1,3,5,0
2019-12-01 10:27:04,0,79.16,0,222785,1956,0,0,63,3,1,1,2,2,8
2020-05-19 01:19:43,4,217.61,0,94014,1985,0,1,35,1,0,0,3,8,8
2019-09-22 00:11:45,2,58.58,0,413574,1968,0,0,51,2,4,1,3,11,8
2019-08-12 09:03:46,4,192.81,0,5950,1971,0,0,48,2,2,0,2,1,7
2019-02-26 19:52:02,6,29.53,0,21902,1980,0,0,39,2,4,0,1,3,8
2019-12-14 21:32:47,10,74.93,1,349,1978,0,0,41,2,1,0,3,2,8
2019-12-29 14:13:58,6,13.53,1,470,1965,0,0,54,2,4,1,0,2,1
2019-06-18 08:58:00,12,3.78,1,3032,1964,0,0,55,2,1,0,2,6,3
2020-02-07 18:47:37,12,9.68,0,1493,1985,0,1,35,1,4,1,1,3,8
2019-07-01 06:08:01,2,32.24,0,1131,1959,0,0,60,2,2,0,2,5,8
2019-08-16 17:05:14,6,79.39,1,22930,1971,0,0,48,2,1,1,1,1,6
2019-11-30 22:27:42,6,66.09,1,590,1953,0,0,66,3,1,0,3,9,8
2019-10-13 08:53:37,2,44.05,1,1426,1957,0,0,62,3,1,1,2,10,2
2019-12-20 18:57:18,1,57.26,0,73,1935,0,0,84,3,1,1,1,2,8
2019-03-29 19:09:56,5,197.86,0,545147,1987,0,0,32,1,1,1,1,7,8
2019-01-27 21:44:13,12,2.4,0,270712,1972,0,0,47,2,4,1,3,4,8
2019-06-23 16:14:20,5,47.23,1,4878,1966,0,0,53,2,0,1,1,6,3
2019-03-25 00:37:53,8,347.44,0,10076,1977,0,0,42,2,4,0,3,7,8
2020-04-11 18:17:15,5,146.26,0,34882,1971,0,1,49,2,0,0,1,0,8
2020-01-28 22:13:01,5,84.68,0,77,1989,0,1,31,1,1,0,3,4,8
2020-06-10 23:58:00,1,111.17,0,1791,1965,0,1,55,2,4,0,3,6,2
2019-02-05 08:23:08,4,206.64,0,16183,1977,0,0,42,2,4,0,2,3,3
2019-07-21 12:30:24,0,62.66,0,1383,1999,0,0,20,1,4,1,2,5,4
2019-12-10 17:33:07,10,12.97,0,320,1961,0,0,58,2,1,0,1,2,8
2019-07-23 03:28:16,12,6.4,1,601723,1970,0,0,49,2,4,0,3,5,8
2019-09-19 20:09:02,11,6.37,0,635,1973,0,0,46,2,3,0,1,11,1
2020-03-27 14:27:26,7,56.73,0,454,1972,0,1,48,2,1,1,0,7,8
2019-11-10 15:01:02,11,4.57,0,601723,1986,0,0,33,1,4,1,0,9,8
2019-12-21 16:53:00,10,57.06,0,1523,1984,0,0,35,1,4,0,1,2,1
2019-07-25 21:02:24,6,22.38,1,648,1969,0,0,50,2,3,0,3,5,8
2019-12-16 03:31:11,2,60.56,1,2870,1999,0,0,20,1,4,0,3,2,2
2019-01-17 11:58:38,12,9.13,0,642,1946,0,0,73,3,4,0,2,4,4
2019-03-23 13:52:51,0,26.92,1,5666,2003,0,0,16,0,4,0,0,7,0
2019-11-11 21:44:48,1,8.84,1,158701,1978,0,0,41,2,4,0,3,9,8
2020-04-21 22:38:15,6,48.37,0,391389,1994,0,1,26,1,4,0,3,0,8
2019-06-23 11:52:53,12,6.46,1,4677,1955,0,0,64,3,0,1,2,6,8
2019-04-01 12:46:27,7,11.87,0,337,1954,0,0,65,3,0,0,2,0,8
2019-03-23 13:25:16,10,13.74,0,1631,1953,0,0,66,3,1,0,0,7,8
2020-04-23 03:32:58,2,78.59,0,11751,1964,0,1,56,2,4,0,3,0,9
2019-04-14 04:47:05,9,135.59,0,46563,1970,0,0,49,2,4,1,3,0,4
2019-03-23 17:48:08,7,65.0,0,602,1954,0,0,65,3,1,0,1,7,8
2019-06-12 22:01:16,13,8.9,0,7565,1952,0,0,67,3,2,0,3,6,8
2019-11-25 17:36:29,12,1.29,1,3451,1984,0,0,35,1,4,0,1,9,2
2019-10-08 01:54:30,12,110.48,1,467,1984,0,0,35,1,4,0,3,10,8
2019-08-14 18:27:42,8,2.63,0,520,1991,0,0,28,1,2,0,1,1,3
2020-03-17 10:49:57,4,107.95,1,1666,1968,0,1,52,2,2,0,2,7,8
2019-03-11 06:31:09,2,72.19,0,1089,1971,0,0,48,2,4,0,2,7,4
2020-01-11 11:08:26,11,2.68,0,2148,1953,0,1,67,3,2,0,2,4,8
2019-12-07 15:26:46,7,66.25,1,33917,1977,0,0,42,2,4,0,0,2,8
2019-06-13 12:03:25,12,9.67,0,1970,1985,0,0,34,1,4,0,2,6,4
2019-01-28 04:41:54,1,29.06,1,4367,1962,0,0,57,2,4,0,3,4,8
2020-04-27 18:12:16,7,69.19,0,765,1972,0,1,48,2,1,0,1,0,8
2020-05-26 17:33:59,6,78.24,1,3202,1998,0,1,22,1,4,0,1,8,8
2019-07-06 23:39:37,13,8.91,0,2121,1973,0,0,46,2,2,0,3,5,8
2019-11-02 18:08:20,5,27.16,0,94325,1987,0,0,32,1,4,0,1,9,8
2019-07-02 03:09:33,2,66.07,0,1925,1966,0,0,53,2,4,0,3,5,4
2019-03-18 12:16:06,12,6.07,0,3684,1981,0,0,38,2,0,0,2,7,8
2020-03-23 21:37:58,6,34.88,1,653,1966,0,1,54,2,4,0,3,7,3
2020-02-27 21:32:14,11,190.11,0,9594,1997,0,1,23,1,1,0,3,3,8
2019-04-17 13:04:47,11,195.9,0,6469,1979,0,0,40,2,1,0,0,0,5
2019-02-03 01:50:56,4,109.54,1,741,1986,0,0,33,1,4,1,3,3,4
2019-06-24 14:53:40,11,33.42,1,71335,1994,0,0,25,1,4,0,0,6,8
2020-03-27 23:10:18,13,469.25,1,631,1973,0,1,47,2,1,1,3,7,2
2019-07-04 12:32:28,7,53.66,0,247,1961,0,0,58,2,3,0,2,5,8
2019-12-13 15:14:18,6,26.67,0,36784,1941,0,0,78,3,1,1,0,2,2
2019-12-27 06:59:25,2,101.96,1,86954,1992,0,0,27,1,1,1,2,2,7
2020-02-10 21:52:33,9,5.12,1,75830,1974,0,1,46,2,1,0,3,3,8
2019-12-03 11:45:45,2,56.28,1,18408,1972,0,0,47,2,3,0,2,2,6
2019-06-21 08:08:50,9,122.84,0,641349,1976,0,0,43,2,3,1,2,6,4
2019-04-17 18:00:59,0,30.22,1,23727,1982,0,0,37,2,1,0,1,0,8
2019-12-12 12:34:33,5,73.04,0,551,1970,0,0,49,2,4,0,2,2,8
2019-02-06 22:03:36,11,87.96,0,21125,1985,0,0,34,1,2,0,3,3,8
2019-12-08 19:05:21,7,19.31,1,663,1969,0,0,50,2,4,1,1,2,8
2019-06-22 20:36:34,7,57.41,1,493806,1980,0,0,39,2,4,0,1,6,8
2020-02-15 03:25:59,12,2.96,1,1120,1957,0,1,63,3,1,0,3,3,7
2019-01-01 15:38:16,5,118.71,1,35299,1975,0,0,44,2,2,0,0,4,1
2020-04-12 01:22:27,0,131.9,0,24645,1966,0,1,54,2,4,1,3,0,8
2020-05-15 14:07:37,13,4.55,1,277,1965,0,1,55,2,0,1,0,8,8
2019-01-15 02:18:14,4,59.45,1,1241364,1987,0,0,32,1,0,0,3,4,8
2019-02-19 08:00:24,3,38.92,1,32891,1987,0,0,32,1,4,0,2,3,6
2019-11-17 14:58:59,6,32.25,0,1412,1970,0,0,49,2,4,1,0,9,4
2019-08-02 03:53:16,4,89.16,1,1078,1989,0,0,30,1,4,1,3,1,8
2020-06-13 22:15:34,6,20.11,0,46,1987,0,1,33,1,3,0,3,6,8
2019-12-02 21:53:53,7,33.81,0,11256,1972,0,0,47,2,0,0,3,2,8
2019-08-05 00:08:43,2,68.2,1,1382480,1990,0,0,29,1,2,0,3,1,8
2020-04-28 12:05:38,13,2.44,1,3224,1997,0,1,23,1,2,0,2,0,8
2019-04-27 16:10:52,10,98.14,0,3876,1960,0,0,59,2,4,0,1,0,6
2019-07-05 20:54:49,5,73.68,1,565,1978,0,0,41,2,3,1,1,5,3
2019-03-17 08:02:27,9,6.83,1,13422,1961,0,0,58,2,4,1,2,7,8
2020-01-06 19:33:16,6,4.66,0,2328,1942,0,1,78,3,1,0,1,4,4
2019-06-03 10:23:34,3,28.5,0,2644,1983,0,0,36,2,1,0,2,6,3
2019-07-14 00:50:31,3,39.74,0,92043,1961,0,0,58,2,0,1,3,5,4
2020-03-14 13:32:04,6,75.86,1,75830,1974,0,1,46,2,1,0,0,7,8
2020-06-12 00:44:14,2,68.88,1,1680,1976,0,1,44,2,1,1,3,6,3
2019-03-22 21:37:55,6,49.32,1,6006,1984,0,0,35,1,4,1,3,7,8
2019-01-26 17:20:22,4,55.42,1,267,2005,0,0,14,0,1,0,1,4,7
2019-04-26 11:42:30,11,34.97,0,5989,1967,0,0,52,2,4,1,2,0,8
2019-06-01 23:50:20,7,42.87,1,645,1974,0,0,45,2,2,0,3,6,1
2020-01-26 04:41:21,11,146.49,1,43102,1950,0,1,70,3,4,1,3,4,8
2019-08-30 07:17:40,3,96.85,1,2661,1948,0,0,71,3,1,1,2,1,7
2020-06-20 13:28:28,10,5.83,0,346,1976,0,1,44,2,1,0,0,6,8
2019-08-11 05:33:18,9,7.77,1,614,1967,0,0,52,2,1,1,3,1,8
2020-04-18 14:25:34,6,31.52,1,151815,1988,0,1,32,1,3,0,0,0,1
2019-08-18 14:01:45,9,5.44,1,20328,1985,0,0,34,1,4,1,0,1,4
2020-03-17 10:23:43,2,45.75,1,192,1964,0,1,56,2,3,0,2,7,1
2019-12-24 09:57:19,8,43.05,1,7692,1986,0,0,33,1,1,0,2,2,8
2019-08-28 10:00:29,2,59.45,0,635,1973,0,0,46,2,3,0,2,1,1
2019-11-09 01:51:22,4,127.62,0,269,1965,0,0,54,2,1,0,3,9,8
2019-12-27 12:03:53,11,483.24,0,54287,1972,0,0,47,2,0,1,2,2,8
2019-12-30 12:14:23,1,7.55,1,3688,1973,0,0,46,2,2,0,2,2,8
2019-07-14 11:45:57,11,8.65,0,6460,1959,0,0,60,2,2,1,2,5,0
2020-01-12 13:23:00,5,22.09,1,5354,1965,0,1,55,2,4,1,0,4,9
2020-04-21 22:29:10,1,55.6,0,151785,1974,0,1,46,2,4,0,3,0,8
2019-06-14 01:20:02,1,50.7,0,191096,1964,0,0,55,2,0,1,3,6,8
2020-06-13 03:54:04,9,559.43,0,530,1967,0,1,53,2,1,0,3,6,6
2019-08-08 11:30:58,3,100.45,1,4664,1965,0,0,54,2,2,0,2,1,8
2019-07-26 04:37:27,9,11.47,0,233717,1966,0,0,53,2,0,1,3,5,8
2019-07-30 00:08:33,2,37.84,0,338,1988,0,0,31,1,1,0,3,5,0
2020-04-26 22:37:25,7,3.6,1,298,1963,0,1,57,2,4,1,3,0,8
2019-03-31 19:15:42,6,88.51,1,198,1978,0,0,41,2,2,1,1,7,4
2020-06-20 18:27:30,10,85.78,0,34496,1970,0,1,50,2,2,0,1,6,8
2020-02-17 00:19:27,3,56.95,0,601723,1986,0,1,34,1,4,0,3,3,8
2020-02-07 23:48:10,9,8.36,0,863,1972,0,1,48,2,4,1,3,3,8
2019-04-12 21:46:09,10,56.37,0,7155,1977,0,0,42,2,4,1,3,0,8
2019-03-13 15:05:48,12,3.11,0,1563,1978,0,0,41,2,4,0,0,7,8
2019-12-22 14:26:33,13,2.94,0,36784,1941,0,0,78,3,1,1,0,2,2
2019-06-02 20:53:22,5,55.53,1,381459,1974,0,0,45,2,0,1,1,6,8
2020-02-15 03:19:32,8,56.03,0,54287,1972,0,1,48,2,0,0,3,3,8
2019-11-30 08:45:51,3,30.52,0,136,2000,0,0,19,1,1,0,2,9,8
2019-08-14 00:57:37,12,139.63,1,1680,1976,0,0,43,2,1,0,3,1,3
2019-02-14 11:03:01,2,100.72,1,3279,1978,0,0,41,2,2,0,2,3,7
2019-11-10 13:02:26,6,52.7,0,1271,1958,0,0,61,3,2,1,0,9,8
2019-02-07 18:07:55,7,53.85,1,1302,1976,0,0,43,2,0,0,1,3,8
2019-09-08 08:26:05,2,51.64,0,344,1967,0,0,52,2,4,1,2,11,2
2019-05-22 09:40:21,4,45.76,1,158701,1978,0,0,41,2,4,0,2,8,8
2019-07-03 15:22:03,7,112.31,0,5895,1975,0,0,44,2,2,0,0,5,8
2019-02-19 20:28:59,12,1.14,0,31394,1996,0,0,23,1,1,0,1,3,3
2019-05-13 16:59:09,5,44.97,0,310,1978,0,0,41,2,3,0,1,8,8
2019-03-24 14:37:28,13,7.5,1,759,1957,0,0,62,3,5,1,0,7,4
2020-04-12 09:53:04,12,6.1,0,369,1941,0,1,79,3,3,1,2,0,4
2019-06-21 09:58:32,0,146.52,0,1022298,1967,0,0,52,2,1,1,2,6,8
2020-02-03 19:42:49,9,16.15,0,2504700,1999,0,1,21,1,2,0,1,3,9
2019-11-13 20:39:01,1,105.45,1,5657,1987,0,0,32,1,4,0,1,9,8
2019-08-18 12:32:39,7,38.01,0,1186,1986,0,0,33,1,4,1,2,1,9
2019-09-05 22:22:40,13,420.15,1,1804,1974,0,0,45,2,4,0,3,11,8
2020-05-03 04:46:40,2,83.71,1,1506,1960,0,1,60,2,2,1,3,8,9
2019-05-27 15:37:00,7,7.38,0,1766,1976,0,0,43,2,4,0,0,8,8
2019-12-24 20:08:37,7,54.55,0,3699,1948,0,0,71,3,4,0,1,2,7
2019-08-10 20:52:06,10,26.84,1,3263,1930,0,0,89,3,4,0,1,1,7
2019-03-16 01:53:43,4,235.82,0,6951,1985,0,0,34,1,1,0,3,7,3
2019-08-17 19:40:09,10,71.03,0,36438,1985,0,0,34,1,4,0,1,1,8
2019-02-25 07:09:56,4,126.31,0,350,1955,0,0,64,3,1,0,2,3,8
2019-04-07 16:19:13,12,1.11,0,85,1984,0,0,35,1,0,1,1,0,8
2019-12-27 10:52:58,12,1.77,1,14783,1955,0,0,64,3,4,1,2,2,3
2019-09-01 16:01:35,10,36.83,1,381459,1974,0,0,45,2,0,1,1,11,8
2020-06-05 18:07:19,1,81.9,0,3430,1950,0,1,70,3,4,1,1,6,8
2019-01-21 01:17:56,3,49.59,1,140,1989,0,0,30,1,2,0,3,4,8
2019-05-26 12:08:02,0,66.13,0,8874,2000,0,0,19,1,3,1,2,8,8
2020-06-18 13:06:48,10,30.24,0,4074,1975,0,1,45,2,4,0,0,6,8
2019-03-14 19:52:00,6,18.5,1,1241364,1959,0,0,60,2,0,0,1,7,2
2020-04-16 14:57:13,12,9.1,0,31394,1996,0,1,24,1,1,0,0,0,3
2020-06-09 07:46:42,3,46.8,1,33917,1977,0,1,43,2,4,0,2,6,8
2019-03-19 21:01:50,11,102.89,1,218,1995,0,0,24,1,3,0,3,7,8
2019-05-02 07:28:05,2,87.08,1,23727,1982,0,0,37,2,1,0,2,8,8
2020-02-23 16:49:50,0,56.0,1,464,1959,0,1,61,3,1,1,1,3,8
2019-06-07 23:51:57,10,38.32,1,42619,1975,0,0,44,2,4,1,3,6,8
2020-04-22 11:22:45,2,66.35,1,565,1978,0,1,42,2,3,0,2,0,3
2019-07-20 23:27:32,0,107.42,0,5621,1973,0,0,46,2,4,0,3,5,8
2019-10-23 18:45:30,1,58.3,1,467,1984,0,0,35,1,4,0,1,10,8
2019-07-06 23:25:18,0,48.33,0,1645,1986,0,0,33,1,3,0,3,5,4
2019-11-16 03:33:21,2,46.77,1,207410,1984,0,0,35,1,4,0,3,9,8
2019-08-28 15:11:21,10,27.72,0,69,1991,0,0,28,1,2,0,0,1,8
2020-02-11 17:44:27,5,40.17,0,2566,1958,0,1,62,3,4,0,1,3,8
2019-03-09 04:47:58,2,56.17,1,3688,1973,0,0,46,2,2,0,3,7,8
2019-06-24 22:08:06,1,21.14,1,1312,1955,0,0,64,3,4,0,3,6,1
2019-08-26 01:50:50,2,52.24,0,1847,1988,0,0,31,1,1,0,3,1,6
2019-01-28 23:23:14,12,146.4,0,320420,1975,0,0,44,2,3,0,3,4,4
2019-05-11 01:54:18,8,1.83,1,5507,1973,0,0,46,2,2,0,3,8,9
2019-12-10 09:05:16,12,1.99,1,4172,1962,0,0,57,2,2,0,2,2,7
2019-07-15 07:10:58,12,9.88,0,78968,1968,0,0,51,2,1,0,2,5,8
2020-05-05 12:39:14,12,7.45,1,20478,1997,0,1,23,1,4,0,2,8,4
2019-12-19 01:37:11,4,94.89,0,743,1972,0,0,47,2,3,0,3,2,4
2019-04-18 14:15:44,7,54.15,1,828,1991,0,0,28,1,1,0,0,0,8
2019-05-18 14:03:18,5,90.16,1,111,2000,0,0,19,1,4,0,0,8,8
2019-12-14 03:28:44,8,13.69,0,26551,1977,0,0,42,2,4,0,3,2,8
2020-05-24 17:55:18,10,75.53,1,965,1982,0,1,38,2,1,1,1,8,3
2020-02-09 17:39:29,1,45.73,1,5548,1975,0,1,45,2,1,1,1,3,4
2020-02-16 04:23:36,4,66.44,0,11751,1964,0,1,56,2,4,1,3,3,9
2020-05-02 11:23:30,4,97.86,0,1766,1976,0,1,44,2,4,0,2,8,8
2019-05-16 02:42:06,3,61.53,1,5196,1978,0,0,41,2,1,0,3,8,3
2019-01-16 21:59:19,10,127.29,1,129,1965,0,0,54,2,3,0,3,4,8
2019-08-19 14:44:10,7,36.41,1,1312,1955,0,0,64,3,4,0,0,1,1
2019-06-09 12:38:29,11,6.4,1,92608,2001,0,0,18,0,1,1,2,6,8
2019-02-19 12:23:29,5,75.6,1,1770,1994,0,0,25,1,2,0,2,3,8
2019-07-21 19:12:23,0,66.06,0,84106,1971,0,0,48,2,3,1,1,5,4
2019-08-02 16:32:19,10,3.62,0,2303,1987,0,0,32,1,2,1,1,1,3
2020-01-07 21:08:36,13,1.35,0,3862,1962,0,1,58,2,4,0,3,4,4
2019-08-11 12:16:17,11,6.24,0,1617,1990,0,0,29,1,1,1,2,1,8
2019-09-14 19:49:53,10,56.2,0,105638,1986,0,0,33,1,4,0,1,11,8
2020-03-31 12:29:55,11,2.67,0,42817,1982,0,1,38,2,0,0,2,7,0
2020-05-29 06:17:54,2,85.79,1,804,1965,0,1,55,2,2,1,2,8,0
2019-06-02 03:22:58,4,43.6,1,71463,1989,0,0,30,1,4,1,3,6,9
2019-11-29 20:27:59,11,5.05,0,1684,1994,0,0,25,1,2,1,1,9,4
2020-03-21 19:21:59,13,1.94,0,1766,1976,0,1,44,2,4,0,1,7,8
2019-06-28 06:28:15,4,178.15,0,59744,1984,0,0,35,1,4,1,2,6,4
2020-06-12 12:27:53,9,7.34,1,5927,1973,0,1,47,2,4,1,2,6,3
2019-07-14 03:01:27,4,35.76,1,18408,1972,0,0,47,2,3,1,3,5,6
2020-04-24 19:53:40,6,45.09,1,648,1969,0,1,51,2,3,1,1,0,8
2019-01-25 12:54:29,10,34.14,0,224256,1985,0,0,34,1,4,1,2,4,8
2019-12-28 03:04:04,3,52.68,0,1089,1971,0,0,48,2,4,0,3,2,4
2019-01-25 15:32:45,7,77.81,1,3395,1979,0,0,40,2,4,1,0,4,8
2020-03-20 13:21:34,12,2.79,0,1766,1976,0,1,44,2,4,1,0,7,8
2019-06-08 19:18:21,9,5.81,1,207410,1984,0,0,35,1,4,0,1,6,8
2020-03-23 12:43:59,6,54.63,0,144160,1984,0,1,36,2,4,0,2,7,8
2019-04-07 05:20:23,3,123.34,0,8007,1940,0,0,79,3,1,1,3,0,3
2019-08-12 23:04:21,12,7.94,1,207410,1984,0,0,35,1,4,0,3,1,8
2019-08-11 18:32:05,10,30.83,0,21902,1980,0,0,39,2,4,1,1,1,8
2020-05-03 14:25:01,12,136.03,0,5161,1993,0,1,27,1,4,1,0,8,4
2019-05-11 16:03:00,1,6.0,1,6006,1984,0,0,35,1,4,0,1,8,8
2019-05-08 09:44:43,2,59.51,1,95015,1946,0,0,73,3,1,0,2,8,8
2020-05-09 14:42:05,10,113.5,0,77,1989,0,1,31,1,1,0,0,8,8
2019-05-11 12:30:58,10,39.84,0,4090,1977,0,0,42,2,4,0,2,8,8
2019-10-25 07:00:23,2,63.7,0,331,1950,0,0,69,3,1,1,2,10,1
2020-03-04 18:43:56,12,161.67,1,5848,1981,0,1,39,2,4,0,1,7,3
2019-04-10 11:07:23,8,24.08,0,241,1980,0,0,39,2,3,0,2,0,8
2019-04-05 04:50:55,2,56.32,1,2471,1966,0,0,53,2,2,1,3,0,7
2019-11-28 00:06:29,3,17.81,0,46,1987,0,0,32,1,3,0,3,9,8
2019-04-30 11:17:06,11,88.15,1,49,1981,0,0,38,2,3,0,2,0,1
2019-07-30 22:55:37,7,130.53,0,13973,1981,0,0,38,2,1,0,3,5,7
2019-09-05 15:13:20,9,7.51,1,55581,1972,0,0,47,2,4,0,0,11,1
2019-07-28 12:58:43,10,1.16,0,863,1972,0,0,47,2,4,1,2,5,8
2020-01-27 05:22:19,4,214.94,0,50835,1986,0,1,34,1,4,0,3,4,2
2020-04-25 01:28:08,9,42.15,1,123,1973,0,1,47,2,0,0,3,0,1
2019-01-26 12:22:21,7,30.22,1,1196,1958,0,0,61,3,4,0,2,4,1
2019-02-09 21:25:10,12,56.97,0,6951,1985,0,0,34,1,1,0,3,3,3
2019-04-12 12:25:15,13,8.4,0,1412,1970,0,0,49,2,4,1,2,0,4
2020-03-01 05:48:44,4,67.04,0,1749,1973,0,1,47,2,1,1,3,7,8
2019-01-03 04:14:53,2,76.6,0,1679,1986,0,0,33,1,4,0,3,4,3
2020-04-14 09:02:53,4,152.77,1,1202,1933,0,1,87,3,1,0,2,0,8
2019-09-28 19:47:11,1,76.17,0,4198,2001,0,0,18,0,4,0,1,11,8
2020-02-24 14:40:59,6,87.28,1,828,1991,0,1,29,1,1,0,0,3,8
2019-04-29 19:03:16,7,59.17,1,3807,1999,0,0,20,1,2,0,1,0,8
2019-05-27 20:52:08,6,104.51,1,1126,1955,0,0,64,3,1,0,1,8,8
2019-12-22 15:06:52,9,5.01,1,16163,1987,0,0,32,1,1,1,0,2,0
2019-03-02 20:15:11,6,49.77,1,16163,1987,0,0,32,1,1,0,1,7,0
2020-04-23 12:36:36,6,66.3,0,1383,1999,0,1,21,1,4,0,2,0,4
2020-02-05 15:17:20,0,20.24,0,761,1943,0,1,77,3,0,0,0,3,8
2019-12-26 10:39:08,2,63.34,1,17867,1998,0,0,21,1,2,0,2,2,7
2019-12-02 06:49:06,3,28.33,0,1760,1972,0,0,47,2,4,0,2,2,8
2019-02-23 11:46:53,2,55.75,0,467,1950,0,0,69,3,1,0,2,3,2
2019-12-17 00:01:48,2,75.2,0,443,1947,0,0,72,3,4,0,3,2,8
2019-11-13 08:48:09,4,58.31,0,1766,1976,0,0,43,2,4,0,2,9,8
2019-03-19 16:39:16,11,37.0,1,1595797,1975,0,0,44,2,4,0,1,7,8
2019-08-27 03:30:10,2,61.26,1,8097,1964,0,0,55,2,2,0,3,1,4
2020-03-25 22:13:21,6,69.17,0,320420,1975,0,1,45,2,3,0,3,7,4
2020-03-20 15:16:23,7,44.53,1,30770,1993,0,1,27,1,2,1,0,7,4
2019-03-28 02:01:35,11,34.05,0,1190,1948,0,0,71,3,1,0,3,7,8
2020-06-09 04:40:24,4,66.25,0,5989,1967,0,1,53,2,4,0,3,6,8
2019-06-06 02:13:18,4,81.78,0,321,1979,0,0,40,2,1,0,3,6,7
2019-01-28 23:32:34,1,13.87,0,35371,1988,0,0,31,1,3,0,3,4,8
2019-04-22 21:03:09,13,8.79,1,237282,1949,0,0,70,3,4,0,3,0,8
2019-11-24 20:53:05,0,24.01,1,1595797,1995,0,0,24,1,4,1,1,9,8
2020-04-24 12:54:26,1,79.94,1,47772,1966,0,1,54,2,1,1,2,0,2
2019-04-20 17:48:44,6,119.59,1,3688,1973,0,0,46,2,2,0,1,0,8
2019-01-05 13:27:37,10,34.32,1,695,1954,0,0,65,3,1,0,0,4,8
2019-04-10 23:47:41,12,4.43,1,3096,1975,0,0,44,2,1,0,3,0,8
2019-10-26 13:04:53,6,58.89,1,93193,1995,0,0,24,1,0,0,0,10,8
2020-01-23 18:16:10,5,14.99,1,5657,1987,0,1,33,1,4,0,1,4,8
2020-05-18 18:46:20,12,3.99,0,722,1990,0,1,30,1,2,0,1,8,8
2020-03-03 03:32:17,4,218.28,0,59744,1984,0,1,36,2,4,0,3,7,4
2019-03-10 13:45:28,5,65.53,1,648,1969,0,0,50,2,3,1,0,7,8
2019-12-20 17:44:36,10,109.03,0,1363,1940,0,0,79,3,4,1,1,2,6
2020-04-14 15:23:06,6,196.73,1,365,1970,0,1,50,2,4,0,0,0,8
2019-06-03 08:42:51,4,115.88,1,1939,1967,0,0,52,2,3,0,2,6,5
2019-06-13 09:42:27,4,103.82,1,47772,1966,0,0,53,2,1,0,2,6,2
2020-02-09 12:09:11,8,4.95,1,21635,2001,0,1,19,1,1,1,2,3,8
2020-02-10 18:17:56,5,240.9,1,3688,1973,0,1,47,2,2,0,1,3,8
2019-12-26 19:36:36,11,6.31,0,10295,1997,0,0,22,1,4,0,1,2,8
2019-11-07 02:37:21,4,106.58,1,686,1980,0,0,39,2,4,0,3,9,4
2019-08-27 14:41:41,7,147.49,1,5507,1973,0,0,46,2,2,0,0,1,9
2020-03-18 17:32:51,1,46.44,0,16183,1977,0,1,43,2,4,0,1,7,3
2019-09-16 17:08:30,7,11.97,0,2376,1973,0,0,46,2,2,0,1,11,8
2019-12-18 14:44:59,12,406.83,0,2691,1993,0,0,26,1,1,0,0,2,8
2019-03-13 18:35:33,6,100.07,0,69,1991,0,0,28,1,2,0,1,7,8
2019-02-26 00:27:28,3,36.38,0,77,1989,0,0,30,1,1,0,3,3,8
2019-12-01 15:03:43,6,3.43,1,1126,1955,0,0,64,3,1,1,0,2,8
2020-01-09 08:02:06,4,54.22,1,23727,1982,0,1,38,2,1,0,2,4,8
2019-10-10 09:43:13,2,64.19,0,1766,1976,0,0,43,2,4,0,2,10,8
2019-06-04 22:28:44,5,26.41,0,1661,1988,0,0,31,1,0,0,3,6,8
